Read_Name	Origin_Gene	Mapped_Gene
Read93829	PKD1P2	NONE
Read93830	PKD1P3	PKD1P3
Read93831	PKD1P6	NONE
Read93832	PKD1P2	NONE
Read93833	PKD1P1	NONE
Read93834	PKD1P3	PKD1P3
Read93835	PKD1P3	NONE
Read93836	PKD1P6	NONE
Read93837	PKD1P6	PKD1P6
Read93838	PKD1P4	NONE
Read93839	PKD1	PKD1
Read93840	PKD1P3	PKD1P3
Read93841	PKD1	PKD1
Read93842	PKD1	NONE
Read93843	PKD1P2	NONE
Read93844	PKD1P2	NONE
Read93845	PKD1	PKD1
Read93846	PKD1P3	NONE
Read93847	PKD1P2	NONE
Read93848	PKD1P6	NONE
Read93849	PKD1P4	NONE
Read93850	PKD1P4	NONE
Read93851	PKD1P1	PKD1P1
Read93852	PKD1P4	NONE
Read93853	PKD1P3	PKD1P3
Read93854	PKD1P5	NONE
Read93855	PKD1P1	NONE
Read93856	PKD1P3	NONE
Read93857	PKD1P5	NONE
Read93858	PKD1P4	NONE
Read93859	PKD1P3	PKD1P3
Read93860	PKD1P1	NONE
Read93861	PKD1P3	PKD1P3
Read93862	PKD1P4	NONE
Read93863	PKD1P4	NONE
Read93864	PKD1P5	NONE
Read93865	PKD1	PKD1
Read93866	PKD1P1	NONE
Read93867	PKD1P4	PKD1P4
Read93868	PKD1P6	PKD1P6
Read93869	PKD1P4	NONE
Read93870	PKD1P5	PKD1P5
Read93871	PKD1P1	NONE
Read93872	PKD1P2	NONE
Read93873	PKD1	PKD1
Read93874	PKD1P4	PKD1P4
Read93875	PKD1	PKD1
Read93876	PKD1P6	NONE
Read93877	PKD1P1	NONE
Read93878	PKD1P6	PKD1P6
Read93879	PKD1P6	NONE
Read93880	PKD1P3	NONE
Read93881	PKD1P1	NONE
Read93882	PKD1P3	NONE
Read93883	PKD1P5	PKD1P5
Read93884	PKD1	PKD1
Read93885	PKD1P5	NONE
Read93886	PKD1P3	PKD1P3
Read93887	PKD1P6	PKD1P6
Read93888	PKD1P1	PKD1P1
Read93889	PKD1P5	NONE
Read93890	PKD1P4	NONE
Read93891	PKD1P4	NONE
Read93892	PKD1P3	NONE
Read93893	PKD1P5	NONE
Read93894	PKD1P3	NONE
Read93895	PKD1P6	PKD1P6
Read93896	PKD1P3	PKD1P3
Read93897	PKD1P2	NONE
Read93898	PKD1	PKD1
Read93899	PKD1P6	NONE
Read93900	PKD1P1	NONE
Read93901	PKD1P6	PKD1P6
Read93902	PKD1P3	NONE
Read93903	PKD1P1	NONE
Read93904	PKD1P2	NONE
Read93905	PKD1P1	NONE
Read93906	PKD1P6	PKD1P6
Read93907	PKD1P2	PKD1P2
Read93908	PKD1P1	NONE
Read93909	PKD1P1	PKD1P1
Read93910	PKD1	PKD1
Read93911	PKD1P4	NONE
Read93912	PKD1P5	NONE
Read93913	PKD1P4	NONE
Read93914	PKD1	PKD1
Read93915	PKD1P2	NONE
Read93916	PKD1P1	PKD1P1
Read93917	PKD1P3	NONE
Read93918	PKD1P4	NONE
Read93919	PKD1	PKD1
Read93920	PKD1P1	NONE
Read93921	PKD1P5	NONE
Read93922	PKD1P5	NONE
Read93923	PKD1	PKD1
Read93924	PKD1	PKD1
Read93925	PKD1P4	NONE
Read93926	PKD1P5	NONE
Read93927	PKD1P2	NONE
Read93928	PKD1P1	NONE
Read93929	PKD1P4	NONE
Read93930	PKD1P1	NONE
Read93931	PKD1P5	NONE
Read93932	PKD1P6	PKD1P6
Read93933	PKD1P5	NONE
Read93934	PKD1P2	NONE
Read93935	PKD1P6	PKD1P6
Read93936	PKD1P2	NONE
Read93937	PKD1P3	NONE
Read93938	PKD1P4	NONE
Read93939	PKD1	PKD1
Read93940	PKD1P3	NONE
Read93941	PKD1P4	NONE
Read93942	PKD1	NONE
Read93943	PKD1P1	NONE
Read93944	PKD1P2	NONE
Read93945	PKD1	PKD1
Read93946	PKD1	NONE
Read93947	PKD1P5	NONE
Read93948	PKD1P1	NONE
Read93949	PKD1P4	NONE
Read93950	PKD1P5	NONE
Read93951	PKD1P4	PKD1P4
Read93952	PKD1P4	NONE
Read93953	PKD1P4	NONE
Read93954	PKD1P4	NONE
Read93955	PKD1P4	NONE
Read93956	PKD1P3	NONE
Read93957	PKD1P6	PKD1P6
Read93958	PKD1P5	NONE
Read93959	PKD1P1	NONE
Read93960	PKD1	PKD1
Read93961	PKD1	PKD1
Read93962	PKD1P2	NONE
Read93963	PKD1P4	NONE
Read93964	PKD1P3	PKD1P3
Read93965	PKD1P6	PKD1P6
Read93966	PKD1P4	NONE
Read93967	PKD1	PKD1
Read93968	PKD1P3	NONE
Read93969	PKD1P2	NONE
Read93970	PKD1	PKD1
Read93971	PKD1P6	NONE
Read93972	PKD1P3	PKD1P3
Read93973	PKD1P6	NONE
Read93974	PKD1P6	PKD1P6
Read93975	PKD1	PKD1
Read93976	PKD1P6	PKD1P6
Read93977	PKD1P4	NONE
Read93978	PKD1	PKD1
Read93979	PKD1P4	NONE
Read93980	PKD1P6	PKD1P6
Read93981	PKD1P6	PKD1P6
Read93982	PKD1P2	NONE
Read93983	PKD1P4	NONE
Read93984	PKD1P6	PKD1P6
Read93985	PKD1	PKD1
Read93986	PKD1P5	NONE
Read93987	PKD1P1	NONE
Read93988	PKD1P4	NONE
Read93989	PKD1	PKD1
Read93990	PKD1P6	PKD1P6
Read93991	PKD1P3	NONE
Read93992	PKD1P3	NONE
Read93993	PKD1	PKD1
Read93994	PKD1P1	NONE
Read93995	PKD1	PKD1
Read93996	PKD1P4	NONE
Read93997	PKD1	NONE
Read93998	PKD1P3	NONE
Read93999	PKD1	PKD1
Read94000	PKD1P4	NONE
Read94001	PKD1P3	NONE
Read94002	PKD1P3	NONE
Read94003	PKD1P4	NONE
Read94004	PKD1P4	NONE
Read94005	PKD1P5	NONE
Read94006	PKD1P5	NONE
Read94007	PKD1P1	NONE
Read94008	PKD1P5	PKD1P5
Read94009	PKD1P4	NONE
Read94010	PKD1P3	NONE
Read94011	PKD1P2	NONE
Read94012	PKD1	PKD1
Read94013	PKD1P4	NONE
Read94014	PKD1P1	NONE
Read94015	PKD1	PKD1
Read94016	PKD1P2	NONE
Read94017	PKD1P3	PKD1P3
Read94018	PKD1	PKD1
Read94019	PKD1P6	PKD1P6
Read94020	PKD1P2	PKD1P2
Read94021	PKD1	PKD1
Read94022	PKD1P5	NONE
Read94023	PKD1P5	PKD1P5
Read94024	PKD1	PKD1
Read94025	PKD1P4	NONE
Read94026	PKD1	PKD1
Read94027	PKD1P5	PKD1P5
Read94028	PKD1P1	NONE
Read94029	PKD1P2	NONE
Read94030	PKD1P6	PKD1P6
Read94031	PKD1P1	NONE
Read94032	PKD1P6	PKD1P6
Read94033	PKD1P3	NONE
Read94034	PKD1P3	NONE
Read94035	PKD1P3	NONE
Read94036	PKD1P2	PKD1P2
Read94037	PKD1P1	NONE
Read94038	PKD1P6	PKD1P6
Read94039	PKD1P6	NONE
Read94040	PKD1P5	NONE
Read94041	PKD1P2	NONE
Read94042	PKD1	PKD1
Read94043	PKD1	PKD1
Read94044	PKD1P1	NONE
Read94045	PKD1P3	NONE
Read94046	PKD1P3	NONE
Read94047	PKD1P1	NONE
Read94048	PKD1P5	NONE
Read94049	PKD1P6	NONE
Read94050	PKD1P4	NONE
Read94051	PKD1	PKD1
Read94052	PKD1P2	PKD1P2
Read94053	PKD1	PKD1
Read94054	PKD1P1	NONE
Read94055	PKD1P1	NONE
Read94056	PKD1P2	NONE
Read94057	PKD1	PKD1
Read94058	PKD1P2	PKD1P2
Read94059	PKD1P4	NONE
Read94060	PKD1P2	NONE
Read94061	PKD1P3	NONE
Read94062	PKD1P5	PKD1P5
Read94063	PKD1P4	NONE
Read94064	PKD1P1	NONE
Read94065	PKD1P2	PKD1P2
Read94066	PKD1P4	PKD1P4
Read94067	PKD1P1	NONE
Read94068	PKD1P5	NONE
Read94069	PKD1	PKD1
Read94070	PKD1P5	NONE
Read94071	PKD1P5	NONE
Read94072	PKD1P3	NONE
Read94073	PKD1P5	NONE
Read94074	PKD1	NONE
Read94075	PKD1P1	NONE
Read94076	PKD1	PKD1
Read94077	PKD1P5	NONE
Read94078	PKD1P2	NONE
Read94079	PKD1P3	NONE
Read94080	PKD1P4	NONE
Read94081	PKD1P5	NONE
Read94082	PKD1P1	NONE
Read94083	PKD1P4	NONE
Read94084	PKD1P5	PKD1P5
Read94085	PKD1P3	PKD1P3
Read94086	PKD1P4	NONE
Read94087	PKD1P6	PKD1P6
Read94088	PKD1P6	PKD1P6
Read94089	PKD1P3	NONE
Read94090	PKD1P5	NONE
Read94091	PKD1P4	NONE
Read94092	PKD1P4	PKD1P4
Read94093	PKD1P2	PKD1P2
Read94094	PKD1P1	NONE
Read94095	PKD1P2	NONE
Read94096	PKD1P5	NONE
Read94097	PKD1P5	NONE
Read94098	PKD1P1	NONE
Read94099	PKD1P1	PKD1P1
Read94100	PKD1P2	NONE
Read94101	PKD1P5	PKD1P5
Read94102	PKD1P4	NONE
Read94103	PKD1P2	NONE
Read94104	PKD1	PKD1
Read94105	PKD1P3	NONE
Read94106	PKD1P2	PKD1P2
Read94107	PKD1P4	NONE
Read94108	PKD1	PKD1
Read94109	PKD1P1	PKD1P1
Read94110	PKD1P6	PKD1P6
Read94111	PKD1P4	NONE
Read94112	PKD1P5	NONE
Read94113	PKD1P6	PKD1P6
Read94114	PKD1P3	PKD1P3
Read94115	PKD1P3	NONE
Read94116	PKD1P5	NONE
Read94117	PKD1	PKD1
Read94118	PKD1	PKD1
Read94119	PKD1P4	NONE
Read94120	PKD1P2	NONE
Read94121	PKD1P4	NONE
Read94122	PKD1P4	NONE
Read94123	PKD1P1	PKD1P1
Read94124	PKD1P1	NONE
Read94125	PKD1P3	NONE
Read94126	PKD1P6	PKD1P6
Read94127	PKD1P5	NONE
Read94128	PKD1P6	PKD1P6
Read94129	PKD1P5	NONE
Read94130	PKD1	NONE
Read94131	PKD1P4	NONE
Read94132	PKD1P6	PKD1P6
Read94133	PKD1P2	NONE
Read94134	PKD1P6	PKD1P6
Read94135	PKD1P2	PKD1P2
Read94136	PKD1P6	NONE
Read94137	PKD1P6	PKD1P6
Read94138	PKD1P3	PKD1P3
Read94139	PKD1	PKD1
Read94140	PKD1P3	NONE
Read94141	PKD1P5	NONE
Read94142	PKD1P6	PKD1P6
Read94143	PKD1P5	NONE
Read94144	PKD1P2	PKD1P2
Read94145	PKD1P1	NONE
Read94146	PKD1	PKD1
Read94147	PKD1P3	NONE
Read94148	PKD1P1	NONE
Read94149	PKD1P2	NONE
Read94150	PKD1P1	NONE
Read94151	PKD1P4	NONE
Read94152	PKD1P1	NONE
Read94153	PKD1P6	PKD1P6
Read94154	PKD1P2	NONE
Read94155	PKD1P5	NONE
Read94156	PKD1P2	NONE
Read94157	PKD1	PKD1
Read94158	PKD1	PKD1
Read94159	PKD1P5	NONE
Read94160	PKD1P3	NONE
Read94161	PKD1	PKD1
Read94162	PKD1P3	NONE
Read94163	PKD1P4	NONE
Read94164	PKD1P6	PKD1P6
Read94165	PKD1P1	NONE
Read94166	PKD1P4	PKD1P4
Read94167	PKD1P3	NONE
Read94168	PKD1	PKD1
Read94169	PKD1P2	NONE
Read94170	PKD1P3	NONE
Read94171	PKD1P6	PKD1P6
Read94172	PKD1P4	NONE
Read94173	PKD1P6	PKD1P6
Read94174	PKD1P4	NONE
Read94175	PKD1	PKD1
Read94176	PKD1	PKD1
Read94177	PKD1P3	NONE
Read94178	PKD1P5	NONE
Read94179	PKD1P2	NONE
Read94180	PKD1P3	PKD1P3
Read94181	PKD1P2	PKD1P2
Read94182	PKD1P2	NONE
Read94183	PKD1P2	NONE
Read94184	PKD1P2	PKD1P2
Read94185	PKD1P2	NONE
Read94186	PKD1P1	NONE
Read94187	PKD1P6	NONE
Read94188	PKD1P5	NONE
Read94189	PKD1P2	PKD1P2
Read94190	PKD1P5	NONE
Read94191	PKD1	PKD1
Read94192	PKD1	PKD1
Read94193	PKD1P6	PKD1P6
Read94194	PKD1P1	PKD1P1
Read94195	PKD1P6	PKD1P6
Read94196	PKD1P6	PKD1P6
Read94197	PKD1P6	NONE
Read94198	PKD1P5	NONE
Read94199	PKD1P4	NONE
Read94200	PKD1P3	NONE
Read94201	PKD1P3	NONE
Read94202	PKD1P1	NONE
Read94203	PKD1	PKD1
Read94204	PKD1P5	NONE
Read94205	PKD1P6	PKD1P6
Read94206	PKD1P2	NONE
Read94207	PKD1P5	NONE
Read94208	PKD1P5	NONE
Read94209	PKD1P4	NONE
Read94210	PKD1P5	PKD1P5
Read94211	PKD1P3	NONE
Read94212	PKD1	PKD1
Read94213	PKD1P3	PKD1P3
Read94214	PKD1P2	PKD1P2
Read94215	PKD1P6	NONE
Read94216	PKD1P1	NONE
Read94217	PKD1P4	NONE
Read94218	PKD1P6	PKD1P6
Read94219	PKD1P1	NONE
Read94220	PKD1	PKD1
Read94221	PKD1P4	NONE
Read94222	PKD1P6	NONE
Read94223	PKD1P3	NONE
Read94224	PKD1	PKD1
Read94225	PKD1P5	NONE
Read94226	PKD1	PKD1
Read94227	PKD1P1	NONE
Read94228	PKD1P2	NONE
Read94229	PKD1P6	NONE
Read94230	PKD1P2	NONE
Read94231	PKD1P5	PKD1P5
Read94232	PKD1P1	PKD1P1
Read94233	PKD1P1	NONE
Read94234	PKD1P2	NONE
Read94235	PKD1P2	PKD1P2
Read94236	PKD1P1	NONE
Read94237	PKD1P2	NONE
Read94238	PKD1P1	NONE
Read94239	PKD1P3	NONE
Read94240	PKD1P4	NONE
Read94241	PKD1P3	NONE
Read94242	PKD1P6	PKD1P6
Read94243	PKD1P5	NONE
Read94244	PKD1P4	NONE
Read94245	PKD1P2	NONE
Read94246	PKD1P4	NONE
Read94247	PKD1P5	NONE
Read94248	PKD1P6	PKD1P6
Read94249	PKD1P5	NONE
Read94250	PKD1P5	PKD1P5
Read94251	PKD1P2	NONE
Read94252	PKD1P2	NONE
Read94253	PKD1P1	NONE
Read94254	PKD1P4	NONE
Read94255	PKD1P2	NONE
Read94256	PKD1	PKD1
Read94257	PKD1P2	NONE
Read94258	PKD1P3	NONE
Read94259	PKD1P5	PKD1P5
Read94260	PKD1P2	PKD1P2
Read94261	PKD1P5	PKD1P5
Read94262	PKD1P6	NONE
Read94263	PKD1P4	NONE
Read94264	PKD1P5	NONE
Read94265	PKD1P3	PKD1P3
Read94266	PKD1P5	NONE
Read94267	PKD1P4	NONE
Read94268	PKD1P5	PKD1P5
Read94269	PKD1P6	PKD1P6
Read94270	PKD1P3	NONE
Read94271	PKD1P3	NONE
Read94272	PKD1P2	NONE
Read94273	PKD1P4	NONE
Read94274	PKD1P6	PKD1P6
Read94275	PKD1	PKD1
Read94276	PKD1P3	PKD1P3
Read94277	PKD1P1	NONE
Read94278	PKD1P3	NONE
Read94279	PKD1P6	PKD1P6
Read94280	PKD1P3	NONE
Read94281	PKD1P5	PKD1P5
Read94282	PKD1P4	NONE
Read94283	PKD1P5	NONE
Read94284	PKD1P1	NONE
Read94285	PKD1P3	PKD1P3
Read94286	PKD1P2	NONE
Read94287	PKD1P1	NONE
Read94288	PKD1P6	PKD1P6
Read94289	PKD1P1	NONE
Read94290	PKD1P3	PKD1P3
Read94291	PKD1P1	NONE
Read94292	PKD1P4	NONE
Read94293	PKD1P1	NONE
Read94294	PKD1P6	PKD1P6
Read94295	PKD1P6	PKD1P6
Read94296	PKD1P6	PKD1P6
Read94297	PKD1P5	NONE
Read94298	PKD1P3	PKD1P3
Read94299	PKD1P6	NONE
Read94300	PKD1P2	NONE
Read94301	PKD1P4	NONE
Read94302	PKD1	PKD1
Read94303	PKD1P2	PKD1P2
Read94304	PKD1P6	PKD1P6
Read94305	PKD1P1	NONE
Read94306	PKD1P3	NONE
Read94307	PKD1	PKD1
Read94308	PKD1P4	NONE
Read94309	PKD1P5	NONE
Read94310	PKD1P1	PKD1P1
Read94311	PKD1P2	NONE
Read94312	PKD1P6	PKD1P6
Read94313	PKD1P2	NONE
Read94314	PKD1P3	NONE
Read94315	PKD1P6	PKD1P6
Read94316	PKD1P6	PKD1P6
Read94317	PKD1P2	NONE
Read94318	PKD1P4	NONE
Read94319	PKD1P3	PKD1P3
Read94320	PKD1P4	PKD1P4
Read94321	PKD1	PKD1
Read94322	PKD1P4	NONE
Read94323	PKD1P4	NONE
Read94324	PKD1P1	NONE
Read94325	PKD1P4	NONE
Read94326	PKD1P5	PKD1P5
Read94327	PKD1	PKD1
Read94328	PKD1P2	NONE
Read94329	PKD1P2	NONE
Read94330	PKD1P3	NONE
Read94331	PKD1P6	PKD1P6
Read94332	PKD1P6	PKD1P6
Read94333	PKD1P4	NONE
Read94334	PKD1P2	NONE
Read94335	PKD1P3	PKD1P3
Read94336	PKD1	PKD1
Read94337	PKD1P2	NONE
Read94338	PKD1P5	PKD1P5
Read94339	PKD1P2	NONE
Read94340	PKD1P5	NONE
Read94341	PKD1P1	NONE
Read94342	PKD1	PKD1
Read94343	PKD1	PKD1
Read94344	PKD1P5	PKD1P5
Read94345	PKD1P1	NONE
Read94346	PKD1	PKD1
Read94347	PKD1P1	NONE
Read94348	PKD1P5	NONE
Read94349	PKD1	PKD1
Read94350	PKD1P2	NONE
Read94351	PKD1P1	NONE
Read94352	PKD1P5	NONE
Read94353	PKD1	PKD1
Read94354	PKD1P6	PKD1P6
Read94355	PKD1P6	PKD1P6
Read94356	PKD1P6	PKD1P6
Read94357	PKD1P5	NONE
Read94358	PKD1P6	PKD1P6
Read94359	PKD1	PKD1
Read94360	PKD1P3	NONE
Read94361	PKD1P6	PKD1P6
Read94362	PKD1P6	PKD1P6
Read94363	PKD1	PKD1
Read94364	PKD1P4	NONE
Read94365	PKD1P2	NONE
Read94366	PKD1P6	PKD1P6
Read94367	PKD1P4	NONE
Read94368	PKD1P4	NONE
Read94369	PKD1P3	NONE
Read94370	PKD1P6	NONE
Read94371	PKD1P6	NONE
Read94372	PKD1P5	NONE
Read94373	PKD1P3	PKD1P3
Read94374	PKD1P5	NONE
Read94375	PKD1P5	NONE
Read94376	PKD1	PKD1
Read94377	PKD1P4	NONE
Read94378	PKD1P2	NONE
Read94379	PKD1P1	NONE
Read94380	PKD1P1	NONE
Read94381	PKD1P2	NONE
Read94382	PKD1P1	NONE
Read94383	PKD1P3	PKD1P3
Read94384	PKD1P1	NONE
Read94385	PKD1P3	PKD1P3
Read94386	PKD1	PKD1
Read94387	PKD1P5	NONE
Read94388	PKD1	PKD1
Read94389	PKD1P4	PKD1P4
Read94390	PKD1P4	NONE
Read94391	PKD1P6	NONE
Read94392	PKD1P1	NONE
Read94393	PKD1P3	NONE
Read94394	PKD1P6	PKD1P6
Read94395	PKD1P4	NONE
Read94396	PKD1	PKD1
Read94397	PKD1P3	NONE
Read94398	PKD1P2	NONE
Read94399	PKD1P4	NONE
Read94400	PKD1P2	NONE
Read94401	PKD1P4	NONE
Read94402	PKD1P3	NONE
Read94403	PKD1P5	NONE
Read94404	PKD1P5	NONE
Read94405	PKD1P6	PKD1P6
Read94406	PKD1P1	NONE
Read94407	PKD1P6	PKD1P6
Read94408	PKD1P4	PKD1P4
Read94409	PKD1P5	PKD1P5
Read94410	PKD1	PKD1
Read94411	PKD1P3	NONE
Read94412	PKD1	PKD1
Read94413	PKD1P4	PKD1P4
Read94414	PKD1P5	NONE
Read94415	PKD1P1	PKD1P1
Read94416	PKD1P4	NONE
Read94417	PKD1P3	NONE
Read94418	PKD1P1	NONE
Read94419	PKD1P6	NONE
Read94420	PKD1P2	NONE
Read94421	PKD1P5	NONE
Read94422	PKD1P4	NONE
Read94423	PKD1P2	NONE
Read94424	PKD1P5	NONE
Read94425	PKD1P4	NONE
Read94426	PKD1P5	NONE
Read94427	PKD1P6	PKD1P6
Read94428	PKD1P6	PKD1P6
Read94429	PKD1P2	NONE
Read94430	PKD1P2	NONE
Read94431	PKD1	PKD1
Read94432	PKD1	PKD1
Read94433	PKD1P2	NONE
Read94434	PKD1P2	PKD1P2
Read94435	PKD1P1	NONE
Read94436	PKD1	PKD1
Read94437	PKD1P4	NONE
Read94438	PKD1P1	NONE
Read94439	PKD1P5	NONE
Read94440	PKD1P6	PKD1P6
Read94441	PKD1P1	NONE
Read94442	PKD1P5	PKD1P5
Read94443	PKD1	NONE
Read94444	PKD1P4	PKD1P4
Read94445	PKD1P2	PKD1P2
Read94446	PKD1P3	NONE
Read94447	PKD1P6	PKD1P6
Read94448	PKD1	PKD1
Read94449	PKD1P4	NONE
Read94450	PKD1P5	NONE
Read94451	PKD1P4	NONE
Read94452	PKD1P2	NONE
Read94453	PKD1	PKD1
Read94454	PKD1P4	PKD1P4
Read94455	PKD1P4	NONE
Read94456	PKD1P2	NONE
Read94457	PKD1	PKD1
Read94458	PKD1P1	NONE
Read94459	PKD1P5	PKD1P5
Read94460	PKD1P1	NONE
Read94461	PKD1P4	NONE
Read94462	PKD1P3	NONE
Read94463	PKD1P2	NONE
Read94464	PKD1P6	NONE
Read94465	PKD1P6	PKD1P6
Read94466	PKD1P5	PKD1P5
Read94467	PKD1P1	NONE
Read94468	PKD1P1	NONE
Read94469	PKD1	PKD1
Read94470	PKD1P1	NONE
Read94471	PKD1P5	NONE
Read94472	PKD1P5	NONE
Read94473	PKD1P6	NONE
Read94474	PKD1P6	NONE
Read94475	PKD1P4	PKD1P4
Read94476	PKD1P3	NONE
Read94477	PKD1P2	NONE
Read94478	PKD1P6	PKD1P6
Read94479	PKD1P3	NONE
Read94480	PKD1P2	NONE
Read94481	PKD1P3	NONE
Read94482	PKD1	PKD1
Read94483	PKD1P5	PKD1P5
Read94484	PKD1	PKD1
Read94485	PKD1P2	PKD1P2
Read94486	PKD1P6	PKD1P6
Read94487	PKD1P5	NONE
Read94488	PKD1P3	PKD1P3
Read94489	PKD1P3	NONE
Read94490	PKD1P6	PKD1P6
Read94491	PKD1P5	NONE
Read94492	PKD1P5	NONE
Read94493	PKD1P2	NONE
Read94494	PKD1P3	NONE
Read94495	PKD1P3	NONE
Read94496	PKD1P1	NONE
Read94497	PKD1P5	NONE
Read94498	PKD1P6	PKD1P6
Read94499	PKD1P2	NONE
Read94500	PKD1P1	NONE
Read94501	PKD1	PKD1
Read94502	PKD1	PKD1
Read94503	PKD1P5	NONE
Read94504	PKD1P2	PKD1P2
Read94505	PKD1	PKD1
Read94506	PKD1P5	NONE
Read94507	PKD1	PKD1
Read94508	PKD1P3	NONE
Read94509	PKD1P2	NONE
Read94510	PKD1P1	NONE
Read94511	PKD1P3	PKD1P3
Read94512	PKD1P1	NONE
Read94513	PKD1P4	PKD1P4
Read94514	PKD1P3	NONE
Read94515	PKD1P4	NONE
Read94516	PKD1P5	NONE
Read94517	PKD1P1	NONE
Read94518	PKD1P4	NONE
Read94519	PKD1	PKD1
Read94520	PKD1P6	PKD1P6
Read94521	PKD1	PKD1
Read94522	PKD1P2	NONE
Read94523	PKD1P5	NONE
Read94524	PKD1P6	PKD1P6
Read94525	PKD1P1	NONE
Read94526	PKD1P2	PKD1P2
Read94527	PKD1P3	PKD1P3
Read94528	PKD1P2	PKD1P2
Read94529	PKD1P5	NONE
Read94530	PKD1P6	PKD1P6
Read94531	PKD1P4	NONE
Read94532	PKD1	PKD1
Read94533	PKD1P4	NONE
Read94534	PKD1P1	NONE
Read94535	PKD1P4	NONE
Read94536	PKD1P3	NONE
Read94537	PKD1	PKD1
Read94538	PKD1P5	NONE
Read94539	PKD1P1	NONE
Read94540	PKD1P4	PKD1P4
Read94541	PKD1P6	NONE
Read94542	PKD1P3	NONE
Read94543	PKD1P4	NONE
Read94544	PKD1P4	PKD1P4
Read94545	PKD1P3	NONE
Read94546	PKD1P1	NONE
Read94547	PKD1P3	NONE
Read94548	PKD1P1	NONE
Read94549	PKD1P2	NONE
Read94550	PKD1P6	PKD1P6
Read94551	PKD1P4	PKD1P4
Read94552	PKD1P6	PKD1P6
Read94553	PKD1P5	NONE
Read94554	PKD1P5	NONE
Read94555	PKD1P5	NONE
Read94556	PKD1P4	NONE
Read94557	PKD1P5	NONE
Read94558	PKD1P1	NONE
Read94559	PKD1P3	NONE
Read94560	PKD1P1	NONE
Read94561	PKD1P2	PKD1P2
Read94562	PKD1	PKD1
Read94563	PKD1P1	NONE
Read94564	PKD1P1	PKD1P1
Read94565	PKD1P3	NONE
Read94566	PKD1P6	NONE
Read94567	PKD1P3	NONE
Read94568	PKD1P6	PKD1P6
Read94569	PKD1P4	NONE
Read94570	PKD1P2	NONE
Read94571	PKD1P3	NONE
Read94572	PKD1P5	NONE
Read94573	PKD1P5	NONE
Read94574	PKD1	NONE
Read94575	PKD1P6	PKD1P6
Read94576	PKD1P3	NONE
Read94577	PKD1	PKD1
Read94578	PKD1P4	NONE
Read94579	PKD1P6	PKD1P6
Read94580	PKD1P5	NONE
Read94581	PKD1P4	NONE
Read94582	PKD1P4	NONE
Read94583	PKD1P6	NONE
Read94584	PKD1P2	PKD1P2
Read94585	PKD1P4	NONE
Read94586	PKD1	PKD1
Read94587	PKD1P5	NONE
Read94588	PKD1P1	NONE
Read94589	PKD1P1	PKD1P1
Read94590	PKD1P4	NONE
Read94591	PKD1P3	NONE
Read94592	PKD1P1	NONE
Read94593	PKD1P3	NONE
Read94594	PKD1P2	NONE
Read94595	PKD1P1	NONE
Read94596	PKD1P6	PKD1P6
Read94597	PKD1P5	NONE
Read94598	PKD1P6	PKD1P6
Read94599	PKD1P4	NONE
Read94600	PKD1P6	PKD1P6
Read94601	PKD1P5	PKD1P5
Read94602	PKD1P5	NONE
Read94603	PKD1P3	NONE
Read94604	PKD1P4	NONE
Read94605	PKD1P2	PKD1P2
Read94606	PKD1	PKD1
Read94607	PKD1P1	NONE
Read94608	PKD1P5	PKD1P5
Read94609	PKD1P5	NONE
Read94610	PKD1	PKD1
Read94611	PKD1P1	NONE
Read94612	PKD1P4	NONE
Read94613	PKD1P1	NONE
Read94614	PKD1P4	NONE
Read94615	PKD1P4	NONE
Read94616	PKD1P5	NONE
Read94617	PKD1P1	NONE
Read94618	PKD1P5	NONE
Read94619	PKD1P2	PKD1P2
Read94620	PKD1P2	NONE
Read94621	PKD1P4	NONE
Read94622	PKD1P3	NONE
Read94623	PKD1P5	NONE
Read94624	PKD1P5	NONE
Read94625	PKD1	PKD1
Read94626	PKD1P3	PKD1P3
Read94627	PKD1P6	PKD1P6
Read94628	PKD1	PKD1
Read94629	PKD1P6	NONE
Read94630	PKD1	PKD1
Read94631	PKD1P2	NONE
Read94632	PKD1P5	NONE
Read94633	PKD1P1	NONE
Read94634	PKD1	PKD1
Read94635	PKD1P1	PKD1P1
Read94636	PKD1P2	PKD1P2
Read94637	PKD1P3	NONE
Read94638	PKD1P6	PKD1P6
Read94639	PKD1P6	NONE
Read94640	PKD1P5	PKD1P5
Read94641	PKD1P2	PKD1P2
Read94642	PKD1P4	NONE
Read94643	PKD1	PKD1
Read94644	PKD1P4	NONE
Read94645	PKD1P3	NONE
Read94646	PKD1	PKD1
Read94647	PKD1P5	NONE
Read94648	PKD1P2	NONE
Read94649	PKD1P5	PKD1P5
Read94650	PKD1P1	NONE
Read94651	PKD1P4	PKD1P4
Read94652	PKD1	PKD1
Read94653	PKD1P3	NONE
Read94654	PKD1P4	NONE
Read94655	PKD1P1	NONE
Read94656	PKD1P4	NONE
Read94657	PKD1P1	NONE
Read94658	PKD1P3	NONE
Read94659	PKD1P3	PKD1P3
Read94660	PKD1P3	NONE
Read94661	PKD1P5	PKD1P5
Read94662	PKD1P4	NONE
Read94663	PKD1P5	NONE
Read94664	PKD1	PKD1
Read94665	PKD1P5	PKD1P5
Read94666	PKD1P1	NONE
Read94667	PKD1P6	PKD1P6
Read94668	PKD1P1	NONE
Read94669	PKD1	PKD1
Read94670	PKD1P3	PKD1P3
