Read_Name	Origin_Gene	Mapped_Gene
Read25257	PKD1P2	PKD1P2
Read25259	PKD1	PKD1
Read25263	PKD1P4	PKD1P4
Read25264	PKD1P6	PKD1P6
Read25267	PKD1P3	PKD1P3
Read25268	PKD1P6	PKD1P6
Read25273	PKD1	PKD1
Read25275	PKD1P5	PKD1P5
Read25285	PKD1P6	PKD1P6
Read25288	PKD1P2	PKD1P2
Read25290	PKD1P6	PKD1P6
Read25291	PKD1P6	PKD1P6
Read25293	PKD1P6	PKD1P6
Read25300	PKD1P5	PKD1P5
Read25313	PKD1P4	PKD1P4
Read25315	PKD1P6	PKD1P6
Read25318	PKD1	PKD1
Read25320	PKD1	PKD1
Read25323	PKD1	PKD1
Read25326	PKD1P4	PKD1P4
Read25328	PKD1P6	PKD1P6
Read25332	PKD1	PKD1
Read25335	PKD1P6	PKD1P6
Read25338	PKD1P4	PKD1P4
Read25345	PKD1	PKD1
Read25347	PKD1P3	PKD1P3
Read25350	PKD1	PKD1
Read25351	PKD1	PKD1
Read25353	PKD1P5	PKD1P5
Read25354	PKD1P6	PKD1P6
Read25355	PKD1P5	PKD1P5
Read25358	PKD1P6	PKD1P6
Read25361	PKD1P6	PKD1P6
Read25362	PKD1P6	PKD1P6
Read25364	PKD1P6	PKD1P6
Read25365	PKD1P6	PKD1P6
Read25366	PKD1P3	PKD1P3
Read25370	PKD1	PKD1
Read25371	PKD1P6	PKD1P6
Read25372	PKD1P6	PKD1P6
Read25376	PKD1P6	PKD1P6
Read25380	PKD1P4	PKD1P4
Read25387	PKD1P4	PKD1P4
Read25388	PKD1	PKD1
Read25392	PKD1P6	PKD1P6
Read25393	PKD1P4	PKD1P4
Read25394	PKD1P6	PKD1P6
Read25396	PKD1P6	PKD1P6
Read25397	PKD1	PKD1
Read25399	PKD1P6	PKD1P6
Read25407	PKD1P6	PKD1P6
Read25408	PKD1P2	PKD1P2
Read25410	PKD1P4	PKD1P4
Read25411	PKD1	PKD1
Read25413	PKD1P6	PKD1P6
Read25414	PKD1	PKD1
Read25415	PKD1	PKD1
Read25417	PKD1P6	PKD1P6
Read25418	PKD1	PKD1
Read25420	PKD1	PKD1
Read25421	PKD1	PKD1
Read25424	PKD1P5	PKD1P5
Read25425	PKD1P4	PKD1P4
Read25427	PKD1P4	PKD1P4
Read25429	PKD1P5	PKD1P5
Read25435	PKD1P3	PKD1P3
Read25437	PKD1P6	PKD1P6
Read25439	PKD1P5	PKD1P5
Read25440	PKD1P6	PKD1P6
Read25453	PKD1P6	PKD1P6
Read25454	PKD1P6	PKD1P6
Read25455	PKD1P6	PKD1P6
Read25460	PKD1P6	PKD1P6
Read25462	PKD1P6	PKD1P6
Read25465	PKD1	PKD1
Read25467	PKD1P5	PKD1P5
Read25468	PKD1P3	PKD1P3
Read25469	PKD1P5	PKD1P5
Read25474	PKD1P6	PKD1P6
Read25475	PKD1P6	PKD1P6
Read25477	PKD1	PKD1
Read25478	PKD1P3	PKD1P3
Read25479	PKD1P4	PKD1P4
Read25484	PKD1	PKD1
Read25486	PKD1P6	PKD1P6
Read25490	PKD1P3	PKD1P3
Read25493	PKD1P6	PKD1P6
Read25495	PKD1P5	PKD1P5
Read25498	PKD1	PKD1
Read25500	PKD1P6	PKD1P6
Read25501	PKD1P6	PKD1P6
Read25505	PKD1P3	PKD1P3
Read25506	PKD1P6	PKD1P6
Read25511	PKD1P2	PKD1P2
Read25515	PKD1P6	PKD1P6
Read25520	PKD1P3	PKD1P3
Read25521	PKD1	PKD1
Read25528	PKD1P6	PKD1P6
Read25529	PKD1P3	PKD1P3
Read25530	PKD1P6	PKD1P6
Read25532	PKD1	PKD1
Read25535	PKD1P6	PKD1P6
Read25541	PKD1P6	PKD1P6
Read25542	PKD1P3	PKD1P3
Read25543	PKD1P2	PKD1P2
Read25546	PKD1P2	PKD1P2
Read25549	PKD1P6	PKD1P6
Read25551	PKD1P1	PKD1P1
Read25552	PKD1P1	PKD1P1
Read25553	PKD1	PKD1
Read25555	PKD1P6	PKD1P6
Read25559	PKD1	PKD1
Read25568	PKD1P6	PKD1P6
Read25569	PKD1P5	PKD1P5
Read25570	PKD1P6	PKD1P6
Read25573	PKD1P6	PKD1P6
Read25575	PKD1P4	PKD1P4
Read25576	PKD1	PKD1
Read25577	PKD1P3	PKD1P3
Read25580	PKD1	PKD1
Read25581	PKD1	PKD1
Read25583	PKD1P5	PKD1P5
Read25585	PKD1	PKD1
Read25587	PKD1P2	PKD1P2
Read25589	PKD1P3	PKD1P3
Read25600	PKD1P2	PKD1P2
Read25604	PKD1	PKD1
Read25605	PKD1P6	PKD1P6
Read25606	PKD1P6	PKD1P6
Read25608	PKD1P3	PKD1P3
Read25610	PKD1P6	PKD1P6
Read25614	PKD1	PKD1
Read25617	PKD1P6	PKD1P6
Read25619	PKD1P6	PKD1P6
Read25620	PKD1	PKD1
Read25621	PKD1P4	PKD1P4
Read25623	PKD1P6	PKD1P6
Read25624	PKD1	PKD1
Read25629	PKD1	PKD1
Read25630	PKD1P4	PKD1P4
Read25633	PKD1P6	PKD1P6
Read25637	PKD1P6	PKD1P6
Read25639	PKD1	PKD1
Read25649	PKD1	PKD1
Read25650	PKD1P6	PKD1P6
Read25652	PKD1	PKD1
Read25661	PKD1P6	PKD1P6
Read25662	PKD1P6	PKD1P6
Read25666	PKD1P3	PKD1P3
Read25672	PKD1	PKD1
Read25674	PKD1	PKD1
Read25680	PKD1P2	PKD1P2
Read25682	PKD1P3	PKD1P3
Read25684	PKD1P6	PKD1P6
Read25685	PKD1P3	PKD1P3
Read25686	PKD1P2	PKD1P2
Read25687	PKD1	PKD1
Read25690	PKD1	PKD1
Read25693	PKD1P4	PKD1P4
Read25697	PKD1P4	PKD1P4
Read25699	PKD1	PKD1
Read25700	PKD1P2	PKD1P2
Read25701	PKD1P6	PKD1P6
Read25706	PKD1P6	PKD1P6
Read25712	PKD1	PKD1
Read25713	PKD1P6	PKD1P6
Read25716	PKD1P5	PKD1P5
Read25720	PKD1	PKD1
Read25724	PKD1	PKD1
Read25725	PKD1P4	PKD1P4
Read25726	PKD1P6	PKD1P6
Read25728	PKD1P4	PKD1P4
Read25729	PKD1P5	PKD1P5
Read25731	PKD1P2	PKD1P2
Read25732	PKD1P6	PKD1P6
Read25734	PKD1P5	PKD1P5
Read25738	PKD1P1	PKD1P1
Read25754	PKD1P2	PKD1P2
Read25756	PKD1P4	PKD1P4
Read25757	PKD1P4	PKD1P4
Read25758	PKD1P6	PKD1P6
Read25761	PKD1P3	PKD1P3
Read25765	PKD1P6	PKD1P6
Read25770	PKD1P5	PKD1P5
Read25772	PKD1	PKD1
Read25776	PKD1	PKD1
Read25780	PKD1	PKD1
Read25781	PKD1	PKD1
Read25791	PKD1	PKD1
Read25794	PKD1	PKD1
Read25796	PKD1P1	PKD1P1
Read25797	PKD1P5	PKD1P5
Read25798	PKD1P6	PKD1P6
Read25800	PKD1P1	PKD1P1
Read25801	PKD1P6	PKD1P6
Read25802	PKD1P4	PKD1P4
Read25805	PKD1	PKD1
Read25806	PKD1P6	PKD1P6
Read25807	PKD1	PKD1
Read25813	PKD1P6	PKD1P6
Read25815	PKD1P3	PKD1P3
Read25816	PKD1P4	PKD1P4
Read25817	PKD1	PKD1
Read25819	PKD1	PKD1
Read25822	PKD1P1	PKD1P1
Read25824	PKD1P2	PKD1P2
Read25825	PKD1	PKD1
Read25826	PKD1	PKD1
Read25829	PKD1P1	PKD1P1
Read25832	PKD1	PKD1
Read25839	PKD1P4	PKD1P4
Read25841	PKD1P6	PKD1P6
Read25846	PKD1	PKD1
Read25847	PKD1P6	PKD1P6
Read25855	PKD1P2	PKD1P2
Read25856	PKD1	PKD1
Read25862	PKD1P6	PKD1P6
Read25867	PKD1	PKD1
Read25868	PKD1P6	PKD1P6
Read25869	PKD1P6	PKD1P6
Read25872	PKD1P2	PKD1P2
Read25876	PKD1P6	PKD1P6
Read25879	PKD1P3	PKD1P3
Read25881	PKD1P1	PKD1P1
Read25883	PKD1P6	PKD1P6
Read25884	PKD1P6	PKD1P6
Read25887	PKD1P3	PKD1P3
Read25891	PKD1P3	PKD1P3
Read25895	PKD1P4	PKD1P1
Read25903	PKD1P3	PKD1P3
Read25904	PKD1	PKD1
Read25906	PKD1P6	PKD1P6
Read25911	PKD1P1	PKD1P1
Read25912	PKD1	PKD1
Read25914	PKD1P2	PKD1P2
Read25916	PKD1P2	PKD1P2
Read25924	PKD1P5	PKD1P5
Read25925	PKD1P6	PKD1P6
Read25926	PKD1P5	PKD1P5
Read25929	PKD1P6	PKD1P6
Read25930	PKD1P2	PKD1P2
Read25933	PKD1P3	PKD1P3
Read25935	PKD1P6	PKD1P6
Read25938	PKD1	PKD1
Read25941	PKD1P6	PKD1P6
Read25943	PKD1	PKD1
Read25945	PKD1P1	PKD1P1
Read25946	PKD1P1	PKD1P1
Read25948	PKD1P1	PKD1P1
Read25949	PKD1P4	PKD1P4
Read25950	PKD1P6	PKD1P6
Read25953	PKD1P6	PKD1P6
Read25955	PKD1	PKD1
Read25957	PKD1	PKD1
Read25959	PKD1P6	PKD1P6
Read25963	PKD1	PKD1
Read25965	PKD1P6	PKD1P6
Read25966	PKD1	PKD1
Read25971	PKD1P1	PKD1P1
Read25975	PKD1	PKD1
Read25977	PKD1P6	PKD1P6
Read25978	PKD1	PKD1
Read25979	PKD1	PKD1
Read25982	PKD1P4	PKD1P4
Read25984	PKD1	PKD1
Read25985	PKD1P2	PKD1P2
Read25986	PKD1	PKD1
Read25989	PKD1P5	PKD1P5
Read25990	PKD1	PKD1
Read25991	PKD1	PKD1
Read25992	PKD1	PKD1
Read25994	PKD1P2	PKD1P2
Read25995	PKD1P6	PKD1P6
Read25996	PKD1	PKD1
Read25998	PKD1P2	PKD1P2
Read25999	PKD1	PKD1
Read26004	PKD1	PKD1
Read26008	PKD1P1	PKD1P1
Read26011	PKD1	PKD1
Read26012	PKD1P5	PKD1P5
Read26015	PKD1P6	PKD1P6
Read26016	PKD1P3	PKD1P3
Read26017	PKD1	PKD1
Read26024	PKD1P6	PKD1P6
Read26027	PKD1P6	PKD1P6
Read26030	PKD1P6	PKD1P6
Read26031	PKD1P2	PKD1P2
Read26033	PKD1P6	PKD1P6
Read26035	PKD1P6	PKD1P6
Read26038	PKD1P5	PKD1P5
Read26039	PKD1P1	PKD1P1
Read26042	PKD1P4	PKD1P4
Read26043	PKD1P5	PKD1P5
Read26044	PKD1P6	PKD1P6
Read26047	PKD1P6	PKD1P6
Read26048	PKD1P4	PKD1P4
Read26049	PKD1P6	PKD1P6
Read26051	PKD1P4	PKD1P4
Read26056	PKD1P6	PKD1P6
Read26059	PKD1	PKD1
Read26060	PKD1	PKD1
Read26062	PKD1P2	PKD1P2
Read26065	PKD1	PKD1
Read26074	PKD1P5	PKD1P5
Read26083	PKD1P6	PKD1P6
Read26085	PKD1	PKD1
Read26086	PKD1P6	PKD1P6
Read26087	PKD1	PKD1
Read26089	PKD1	PKD1
Read26091	PKD1P5	PKD1P5
Read26098	PKD1P6	PKD1P6
Read26100	PKD1P6	PKD1P6
Read26101	PKD1	PKD1
Read26103	PKD1P5	PKD1P5
Read26104	PKD1P2	PKD1P2
Read26106	PKD1P6	PKD1P6
Read26107	PKD1P2	PKD1P2
Read26108	PKD1	PKD1
Read26111	PKD1	PKD1
Read26116	PKD1P6	PKD1P6
Read26119	PKD1P6	PKD1P6
Read26120	PKD1	PKD1
Read26122	PKD1	PKD1
Read26127	PKD1P3	PKD1P3
Read26129	PKD1P3	PKD1P3
Read26131	PKD1P6	PKD1P6
Read26132	PKD1	PKD1
Read26133	PKD1P4	PKD1P4
Read26136	PKD1P6	PKD1P6
Read26138	PKD1P2	PKD1P2
Read26142	PKD1	PKD1
Read26143	PKD1	PKD1
Read26146	PKD1P5	PKD1P5
Read26147	PKD1P6	PKD1P6
Read26150	PKD1	PKD1
Read26152	PKD1P5	PKD1P5
Read26153	PKD1	PKD1
Read26156	PKD1	PKD1
Read26158	PKD1	PKD1
Read26161	PKD1P5	PKD1P5
Read26163	PKD1	PKD1
Read26167	PKD1	PKD1
Read26172	PKD1P6	PKD1P6
Read26175	PKD1P4	PKD1P4
Read26178	PKD1P6	PKD1P6
Read26181	PKD1P6	PKD1P6
Read26183	PKD1P6	PKD1P6
Read26187	PKD1	PKD1
Read26189	PKD1	PKD1
Read26196	PKD1P6	PKD1P6
Read26198	PKD1P6	PKD1P6
Read26199	PKD1P6	PKD1P6
Read26200	PKD1	PKD1
Read26206	PKD1P6	PKD1P6
Read26207	PKD1	PKD1
Read26210	PKD1	PKD1
Read26212	PKD1P1	PKD1P1
Read26214	PKD1P6	PKD1P6
Read26217	PKD1	PKD1
Read26218	PKD1	PKD1
Read26220	PKD1	PKD1
Read26222	PKD1P6	PKD1P6
Read26224	PKD1P5	PKD1P5
Read26226	PKD1	PKD1
Read26227	PKD1P3	PKD1P3
Read26229	PKD1P3	PKD1P3
Read26230	PKD1P6	PKD1P6
Read26232	PKD1P6	PKD1P6
Read26233	PKD1	PKD1
Read26235	PKD1P3	PKD1P3
Read26237	PKD1P3	PKD1P3
Read26239	PKD1P3	PKD1P3
Read26240	PKD1P4	PKD1P4
Read26241	PKD1P2	PKD1P2
Read26246	PKD1	PKD1
Read26247	PKD1P2	PKD1P2
Read26251	PKD1P6	PKD1P6
Read26252	PKD1P5	PKD1P5
Read26254	PKD1P6	PKD1P6
Read26258	PKD1	PKD1
Read26261	PKD1	PKD1
Read26263	PKD1P6	PKD1P6
Read26264	PKD1	PKD1
Read26268	PKD1P6	PKD1P6
Read26269	PKD1P3	PKD1P3
Read26273	PKD1	PKD1
Read26278	PKD1P4	PKD1P4
Read26279	PKD1	PKD1
Read26280	PKD1P2	PKD1P2
Read26282	PKD1P5	PKD1P5
Read26284	PKD1	PKD1
Read26285	PKD1P3	PKD1P3
Read26286	PKD1	PKD1
Read26288	PKD1	PKD1
Read26292	PKD1P3	PKD1P3
Read26299	PKD1P6	PKD1P6
Read26301	PKD1P2	PKD1P2
Read26302	PKD1P6	PKD1P6
Read26304	PKD1P6	PKD1P6
Read26306	PKD1	PKD1
Read26307	PKD1P3	PKD1P3
Read26309	PKD1P6	PKD1P6
Read26310	PKD1	PKD1
Read26311	PKD1P6	PKD1P6
Read26320	PKD1P6	PKD1P6
Read26326	PKD1P3	PKD1P3
Read26329	PKD1	PKD1
Read26330	PKD1P3	PKD1P3
Read26332	PKD1	PKD1
Read26339	PKD1P5	PKD1P5
Read26342	PKD1	PKD1
Read26343	PKD1P3	PKD1P3
Read26346	PKD1P6	PKD1P6
Read26350	PKD1P6	PKD1P6
Read26351	PKD1P5	PKD1P5
Read26355	PKD1P6	PKD1P6
Read26357	PKD1P6	PKD1P6
Read26359	PKD1P6	PKD1P6
Read26360	PKD1P1	PKD1P1
Read26364	PKD1P6	PKD1P6
Read26366	PKD1P6	PKD1P6
Read26368	PKD1P6	PKD1P6
Read26370	PKD1P4	PKD1P4
Read26371	PKD1P1	PKD1P1
Read26375	PKD1	PKD1
Read26381	PKD1	PKD1
Read26384	PKD1P2	PKD1P2
Read26385	PKD1P5	PKD1P5
Read26387	PKD1P3	PKD1P3
Read26391	PKD1P3	PKD1P3
Read26392	PKD1	PKD1
Read26393	PKD1P4	PKD1P4
Read26402	PKD1P4	PKD1P4
Read26407	PKD1	PKD1
Read26409	PKD1P1	PKD1P1
Read26411	PKD1P2	PKD1P2
Read26414	PKD1P4	PKD1P4
Read26420	PKD1	PKD1
Read26428	PKD1P2	PKD1P2
Read26430	PKD1P6	PKD1P6
Read26434	PKD1P2	PKD1P2
Read26435	PKD1P6	PKD1P6
Read26438	PKD1P2	PKD1P2
Read26440	PKD1	PKD1
Read26459	PKD1P4	PKD1P4
Read26462	PKD1	PKD1
Read26465	PKD1P2	PKD1P2
Read26468	PKD1	PKD1
Read26469	PKD1P6	PKD1P6
Read26470	PKD1	PKD1
Read26472	PKD1	PKD1
Read26474	PKD1P6	PKD1P6
Read26475	PKD1	PKD1
Read26478	PKD1	PKD1
Read26479	PKD1P6	PKD1P6
Read26481	PKD1P3	PKD1P3
Read26483	PKD1	PKD1
Read26491	PKD1P1	PKD1P1
Read26495	PKD1P5	PKD1P5
Read26496	PKD1	PKD1
Read26500	PKD1	PKD1
Read26502	PKD1P5	PKD1P5
Read26504	PKD1	PKD1
Read26505	PKD1P6	PKD1P6
Read26507	PKD1	PKD1
Read26508	PKD1P2	PKD1P2
Read26509	PKD1	PKD1
Read26513	PKD1	PKD1
Read26515	PKD1P3	PKD1P3
Read26516	PKD1P6	PKD1P6
Read26519	PKD1	PKD1
Read26520	PKD1	PKD1
Read26525	PKD1P3	PKD1P3
Read26527	PKD1P4	PKD1P4
Read26530	PKD1P6	PKD1P6
Read26533	PKD1P3	PKD1P3
Read26536	PKD1P2	PKD1P2
Read26537	PKD1P2	PKD1P2
Read26543	PKD1P2	PKD1P2
Read26548	PKD1P2	PKD1P2
Read26549	PKD1P5	PKD1P5
Read26551	PKD1	PKD1
Read26553	PKD1P6	PKD1P6
Read26554	PKD1	PKD1
Read26555	PKD1P1	PKD1P1
Read26557	PKD1	PKD1
Read26560	PKD1P6	PKD1P6
Read26562	PKD1P4	PKD1P4
Read26563	PKD1P6	PKD1P6
Read26565	PKD1P5	PKD1P5
Read26570	PKD1P6	PKD1P6
Read26572	PKD1	PKD1
Read26575	PKD1	PKD1
Read26576	PKD1P4	PKD1P4
Read26577	PKD1P6	PKD1P6
Read26579	PKD1P6	PKD1P6
Read26580	PKD1P5	PKD1P5
Read26581	PKD1P6	PKD1P6
Read26584	PKD1P3	PKD1P3
Read26585	PKD1P3	PKD1P3
Read26589	PKD1P1	PKD1P1
Read26592	PKD1P6	PKD1P6
Read26593	PKD1P6	PKD1P6
Read26598	PKD1P2	PKD1P2
Read26600	PKD1P6	PKD1P6
Read26603	PKD1P3	PKD1P3
Read26606	PKD1P6	PKD1P6
Read26608	PKD1P6	PKD1P6
Read26610	PKD1	PKD1
Read26613	PKD1P4	PKD1P4
Read26614	PKD1P6	PKD1P6
Read26618	PKD1P5	PKD1P5
Read26621	PKD1	PKD1
Read26623	PKD1P5	PKD1P5
Read26634	PKD1P6	PKD1P6
Read26636	PKD1P6	PKD1P6
Read26638	PKD1	PKD1
Read26639	PKD1P6	PKD1P6
Read26642	PKD1	PKD1
Read26645	PKD1	PKD1
Read26647	PKD1P6	PKD1P6
Read26648	PKD1	PKD1
Read26650	PKD1P6	PKD1P6
Read26653	PKD1P3	PKD1P3
Read26655	PKD1P5	PKD1P5
Read26658	PKD1	PKD1
Read26662	PKD1	PKD1
Read26663	PKD1	PKD1
Read26664	PKD1	PKD1
Read26665	PKD1P1	PKD1P1
Read26666	PKD1P6	PKD1P6
Read26669	PKD1P5	PKD1P5
Read26670	PKD1P6	PKD1P6
Read26671	PKD1P6	PKD1P6
Read26676	PKD1P3	PKD1P3
Read26679	PKD1P6	PKD1P6
Read26680	PKD1	PKD1
Read26681	PKD1	PKD1
Read26683	PKD1	PKD1
Read26685	PKD1	PKD1
Read26686	PKD1	PKD1
Read26687	PKD1	PKD1
Read26688	PKD1P6	PKD1P6
Read26692	PKD1P4	PKD1P4
Read26693	PKD1	PKD1
Read26696	PKD1P6	PKD1P6
Read26698	PKD1	PKD1
Read26700	PKD1P4	PKD1P4
Read26709	PKD1	PKD1
Read26712	PKD1P6	PKD1P6
Read26713	PKD1P2	PKD1P2
Read26716	PKD1P6	PKD1P6
Read26717	PKD1P5	PKD1P5
Read26718	PKD1P6	PKD1P6
Read26719	PKD1P5	PKD1P5
Read26720	PKD1	PKD1
Read26725	PKD1P6	PKD1P6
Read26729	PKD1P6	PKD1P6
Read26732	PKD1	PKD1
Read26733	PKD1P6	PKD1P6
Read26736	PKD1	PKD1
Read26737	PKD1P6	PKD1P6
Read26740	PKD1P4	PKD1P4
Read26742	PKD1P2	PKD1P2
Read26743	PKD1	PKD1
Read26746	PKD1P2	PKD1P2
Read26747	PKD1	PKD1
Read26749	PKD1P3	PKD1P3
Read26750	PKD1	PKD1
Read26752	PKD1P6	PKD1P6
Read26756	PKD1P6	PKD1P6
Read26758	PKD1	PKD1
Read26760	PKD1P6	PKD1P6
Read26763	PKD1P6	PKD1P6
Read26766	PKD1P3	PKD1P3
Read26772	PKD1P6	PKD1P6
Read26773	PKD1P5	PKD1P5
Read26774	PKD1	PKD1
Read26775	PKD1P1	PKD1P1
Read26777	PKD1P6	PKD1P6
Read26779	PKD1	PKD1
Read26780	PKD1P4	PKD1P4
Read26783	PKD1P6	PKD1P6
Read26784	PKD1P2	PKD1P2
Read26785	PKD1P6	PKD1P6
Read26786	PKD1	PKD1
Read26787	PKD1P2	PKD1P2
Read26788	PKD1P5	PKD1P5
Read26790	PKD1	PKD1
Read26791	PKD1	PKD1
Read26798	PKD1	PKD1
Read26799	PKD1P5	PKD1P5
Read26800	PKD1P6	PKD1P6
Read26803	PKD1	PKD1
Read26808	PKD1P1	PKD1P1
Read26810	PKD1	PKD1
Read26812	PKD1P6	PKD1P6
Read26813	PKD1P2	PKD1P2
Read26818	PKD1P6	PKD1P6
Read26819	PKD1P5	PKD1P5
Read26828	PKD1	PKD1
Read26829	PKD1P6	PKD1P6
Read26835	PKD1P4	PKD1P4
Read26838	PKD1P4	PKD1P4
Read26839	PKD1P2	PKD1P2
Read26840	PKD1	PKD1
Read26841	PKD1P5	PKD1P5
Read26842	PKD1	PKD1
Read26847	PKD1P6	PKD1P6
Read26850	PKD1	PKD1
Read26851	PKD1	PKD1
Read26852	PKD1	PKD1
Read26855	PKD1P5	PKD1P5
Read26861	PKD1	PKD1
Read26862	PKD1	PKD1
Read26867	PKD1P2	PKD1P2
Read26868	PKD1	PKD1
Read26869	PKD1P1	PKD1P1
Read26871	PKD1	PKD1
Read26872	PKD1P6	PKD1P6
Read26874	PKD1P1	PKD1P1
Read26876	PKD1	PKD1
Read26877	PKD1	PKD1
Read26881	PKD1P4	PKD1P4
Read26887	PKD1P1	PKD1P1
Read26888	PKD1	PKD1
Read26890	PKD1	PKD1
Read26892	PKD1	PKD1
Read26895	PKD1P4	PKD1P4
Read26897	PKD1P6	PKD1P6
Read26904	PKD1P6	PKD1P6
Read26905	PKD1P6	PKD1P6
Read26906	PKD1	PKD1
Read26907	PKD1P4	PKD1P4
Read26910	PKD1	PKD1
Read26913	PKD1P6	PKD1P6
Read26915	PKD1	PKD1
Read26918	PKD1	PKD1
Read26919	PKD1P6	PKD1P6
Read26921	PKD1P2	PKD1P2
Read26926	PKD1	PKD1
Read26932	PKD1P4	PKD1
Read26933	PKD1P6	PKD1P6
Read26938	PKD1P1	PKD1P1
Read26939	PKD1P1	PKD1P1
Read26940	PKD1	PKD1
Read26943	PKD1P5	PKD1P5
Read26949	PKD1P6	PKD1P6
Read26951	PKD1	PKD1
Read26954	PKD1P6	PKD1P6
Read26955	PKD1P6	PKD1P6
Read26957	PKD1P3	PKD1P3
Read26958	PKD1	PKD1
Read26965	PKD1	PKD1
Read26967	PKD1P3	PKD1P3
Read26969	PKD1	PKD1
Read26974	PKD1P2	PKD1P2
Read26977	PKD1	PKD1
Read26978	PKD1P5	PKD1P5
Read26984	PKD1P6	PKD1P6
Read26985	PKD1P6	PKD1P6
Read26989	PKD1	PKD1
Read26992	PKD1P1	PKD1P1
Read26993	PKD1P6	PKD1P6
Read26995	PKD1P5	PKD1P5
Read26999	PKD1P4	PKD1P4
Read27001	PKD1P4	PKD1P4
Read27002	PKD1P6	PKD1P6
Read27009	PKD1P6	PKD1P6
Read27013	PKD1P1	PKD1P1
Read27020	PKD1P3	PKD1P3
Read27026	PKD1P5	PKD1P5
Read27029	PKD1	PKD1
Read27030	PKD1	PKD1
Read27032	PKD1	PKD1
Read27042	PKD1	PKD1
Read27045	PKD1	PKD1
Read27048	PKD1P6	PKD1P6
Read27049	PKD1P6	PKD1P6
Read27053	PKD1	PKD1
Read27065	PKD1P6	PKD1P6
Read27068	PKD1P2	PKD1P2
Read27074	PKD1P4	PKD1P4
Read27076	PKD1	PKD1
Read27082	PKD1P6	PKD1P6
Read27083	PKD1	PKD1
Read27084	PKD1	PKD1
Read27088	PKD1P6	PKD1P6
Read27091	PKD1P2	PKD1P2
Read27092	PKD1P6	PKD1P6
Read27097	PKD1P4	PKD1P4
Read27100	PKD1	PKD1
Read27102	PKD1	PKD1
Read27104	PKD1	PKD1
Read27105	PKD1P3	PKD1P3
Read27106	PKD1	PKD1
Read27112	PKD1P6	PKD1P6
Read27117	PKD1P6	PKD1P6
Read27118	PKD1	PKD1
Read27123	PKD1	PKD1
Read27130	PKD1P6	PKD1P6
Read27131	PKD1P6	PKD1P6
Read27133	PKD1	PKD1
Read27136	PKD1	PKD1
Read27137	PKD1P6	PKD1P6
Read27141	PKD1P6	PKD1P6
Read27142	PKD1P6	PKD1P6
Read27144	PKD1P5	PKD1P5
Read27150	PKD1	PKD1
Read27152	PKD1P2	PKD1P2
Read27153	PKD1P6	PKD1P6
Read27162	PKD1	PKD1
Read27163	PKD1P6	PKD1P6
Read27165	PKD1P6	PKD1P6
Read27170	PKD1	PKD1
Read27173	PKD1	PKD1
Read27175	PKD1P6	PKD1P6
Read27177	PKD1P6	PKD1P6
Read27178	PKD1P2	PKD1P2
Read27179	PKD1P6	PKD1P6
Read27181	PKD1P6	PKD1P6
Read27182	PKD1P3	PKD1P3
Read27195	PKD1P5	PKD1P5
Read27196	PKD1P3	PKD1P3
Read27198	PKD1	PKD1
Read27202	PKD1	PKD1
Read27208	PKD1P6	PKD1P6
Read27215	PKD1	PKD1
Read27218	PKD1P5	PKD1P5
Read27219	PKD1P3	PKD1P3
Read27220	PKD1P6	PKD1P6
Read27221	PKD1P3	PKD1P3
Read27223	PKD1P6	PKD1P6
Read27226	PKD1P6	PKD1P6
Read27229	PKD1P2	PKD1P2
Read27230	PKD1P2	PKD1P2
Read27234	PKD1P6	PKD1P6
Read27238	PKD1P3	PKD1P3
Read27240	PKD1P3	PKD1P3
Read27243	PKD1P6	PKD1P6
Read27246	PKD1	PKD1
Read27247	PKD1	PKD1
Read27248	PKD1P3	PKD1P3
Read27250	PKD1	PKD1
Read27253	PKD1	PKD1
Read27257	PKD1	PKD1
Read27259	PKD1P3	PKD1P3
Read27264	PKD1P6	PKD1P6
Read27265	PKD1	PKD1
Read27273	PKD1P3	PKD1P3
Read27277	PKD1P6	PKD1P6
Read27279	PKD1P6	PKD1P6
Read27281	PKD1P5	PKD1P5
Read27284	PKD1P6	PKD1P6
Read27286	PKD1P6	PKD1P6
Read27289	PKD1	PKD1
Read27290	PKD1	PKD1
Read27293	PKD1P3	PKD1P3
Read27295	PKD1	PKD1
Read27297	PKD1	PKD1
Read27298	PKD1P1	PKD1P1
Read27303	PKD1	PKD1
Read27304	PKD1P2	PKD1P2
Read27306	PKD1P6	PKD1P6
Read27311	PKD1	PKD1
Read27312	PKD1P6	PKD1P6
Read27313	PKD1P2	PKD1P2
Read27314	PKD1P3	PKD1P3
Read27316	PKD1P6	PKD1P6
Read27319	PKD1	PKD1
Read27321	PKD1	PKD1
Read27324	PKD1	PKD1
Read27327	PKD1	PKD1
Read27329	PKD1P6	PKD1P6
Read27336	PKD1	PKD1
Read27337	PKD1P4	PKD1P4
Read27339	PKD1P6	PKD1P6
Read27340	PKD1P6	PKD1P6
Read27341	PKD1	PKD1
Read27342	PKD1P6	PKD1P6
Read27345	PKD1P2	PKD1P2
Read27346	PKD1P3	PKD1P3
Read27348	PKD1	PKD1
Read27349	PKD1P3	PKD1P3
Read27352	PKD1	PKD1
Read27355	PKD1	PKD1
Read27356	PKD1	PKD1
Read27361	PKD1	PKD1
Read27362	PKD1	PKD1
Read27366	PKD1P1	PKD1P1
Read27368	PKD1	PKD1
